Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,56,12,P:System.Windows.Forms.ImageList.TransparentColor,,,,,this.imageList1.TransparentColor = System.Drawing.Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,55,12,T:System.Windows.Forms.ImageList,,,,,"this.imageList1.ImageStream = ((System.Windows.Forms.ImageListStreamer)(resources.GetObject(""imageList1.ImageStream"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,55,12,T:System.Windows.Forms.ImageListStreamer,,,,,"this.imageList1.ImageStream = ((System.Windows.Forms.ImageListStreamer)(resources.GetObject(""imageList1.ImageStream"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,55,12,P:System.Windows.Forms.ImageList.ImageStream,,,,,"this.imageList1.ImageStream = ((System.Windows.Forms.ImageListStreamer)(resources.GetObject(""imageList1.ImageStream"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,51,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1.AfterExpand += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterExpand);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,51,12,T:System.Windows.Forms.TreeViewEventHandler,,,,,this.treeView1.AfterExpand += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterExpand);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,51,12,T:System.Windows.Forms.TreeViewEventHandler,,,,,this.treeView1.AfterExpand += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterExpand);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,51,12,E:System.Windows.Forms.TreeView.AfterExpand,,,,,this.treeView1.AfterExpand += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterExpand);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,50,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1.AfterCollapse += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterCollapse);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,50,12,T:System.Windows.Forms.TreeViewEventHandler,,,,,this.treeView1.AfterCollapse += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterCollapse);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,50,12,T:System.Windows.Forms.TreeViewEventHandler,,,,,this.treeView1.AfterCollapse += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterCollapse);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,50,12,E:System.Windows.Forms.TreeView.AfterCollapse,,,,,this.treeView1.AfterCollapse += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterCollapse);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,49,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1.AfterCheck += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,49,12,T:System.Windows.Forms.TreeViewEventHandler,,,,,this.treeView1.AfterCheck += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,49,12,T:System.Windows.Forms.TreeViewEventHandler,,,,,this.treeView1.AfterCheck += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,49,12,E:System.Windows.Forms.TreeView.AfterCheck,,,,,this.treeView1.AfterCheck += new System.Windows.Forms.TreeViewEventHandler(this.treeView1_AfterCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,48,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,48,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.treeView1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,47,12,T:System.Windows.Forms.TreeView,,,,,"this.treeView1.Size = new System.Drawing.Size(1013, 462);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,47,12,P:System.Windows.Forms.Control.Size,,,,,"this.treeView1.Size = new System.Drawing.Size(1013, 462);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,46,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1.SelectedImageIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,46,12,P:System.Windows.Forms.TreeView.SelectedImageIndex,,,,,this.treeView1.SelectedImageIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,45,12,T:System.Windows.Forms.TreeView,,,,,"this.treeView1.Name = ""treeView1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,45,12,P:System.Windows.Forms.Control.Name,,,,,"this.treeView1.Name = ""treeView1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,44,12,T:System.Windows.Forms.TreeView,,,,,"this.treeView1.Location = new System.Drawing.Point(105, 55);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,44,12,P:System.Windows.Forms.Control.Location,,,,,"this.treeView1.Location = new System.Drawing.Point(105, 55);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,43,12,T:System.Windows.Forms.ImageList,,,,,this.treeView1.ImageList = this.imageList1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,43,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1.ImageList = this.imageList1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,43,12,T:System.Windows.Forms.ImageList,,,,,this.treeView1.ImageList = this.imageList1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,43,12,P:System.Windows.Forms.TreeView.ImageList,,,,,this.treeView1.ImageList = this.imageList1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,42,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1.ImageIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,42,12,P:System.Windows.Forms.TreeView.ImageIndex,,,,,this.treeView1.ImageIndex = 0;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,T:System.Drawing.GraphicsUnit,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,T:System.Drawing.GraphicsUnit,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,T:System.Drawing.FontStyle,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,T:System.Drawing.FontStyle,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,F:System.Drawing.FontStyle.Regular,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,T:System.Drawing.Font,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,T:System.Windows.Forms.TreeView,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,T:System.Drawing.Font,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,41,12,P:System.Windows.Forms.Control.Font,,,,,"this.treeView1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,40,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1.CheckBoxes = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,40,12,P:System.Windows.Forms.TreeView.CheckBoxes,,,,,this.treeView1.CheckBoxes = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,36,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,35,12,T:System.Windows.Forms.Label,,,,,this.labelCheckedItems = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,35,12,M:System.Windows.Forms.Label.#ctor,,,,,this.labelCheckedItems = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,35,12,T:System.Windows.Forms.Label,,,,,this.labelCheckedItems = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,34,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,34,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,34,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,33,12,T:System.Windows.Forms.ImageList,,,,,this.imageList1 = new System.Windows.Forms.ImageList(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,33,12,M:System.Windows.Forms.ImageList.#ctor(System.ComponentModel.IContainer),,,,,this.imageList1 = new System.Windows.Forms.ImageList(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,33,12,T:System.Windows.Forms.ImageList,,,,,this.imageList1 = new System.Windows.Forms.ImageList(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,32,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1 = new System.Windows.Forms.TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,32,12,M:System.Windows.Forms.TreeView.#ctor,,,,,this.treeView1 = new System.Windows.Forms.TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,32,12,T:System.Windows.Forms.TreeView,,,,,this.treeView1 = new System.Windows.Forms.TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.Designer.cs,19,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.cs,80,8,T:System.Windows.Forms.TreeViewEventArgs,,,,,"private void treeView1_AfterCheck(object sender, TreeViewEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.cs,88,12,T:System.Windows.Forms.Label,,,,,labelCheckedItems.Refresh();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\TreeViewer.cs,88,12,M:System.Windows.Forms.Control.Refresh,,,,,labelCheckedItems.Refresh();
